EA_number,Year,REGION_NAME,mean_dist_pp50k,mean_roadden,mean_Area_Ha,elevation7_sq,SLOPE_sq,Total_agr_ecological,cwd_early,cwd_late,pdsi_early,pdsi_late,cwd_w,cwd,pdsi,AcidLevel
11133,2012,SNNP,46637.17578125,0.088111072778702,1352.28942871094,1758815.75,112.122619628906,7,0,90.3338119139766,-302.045111011567,-189.716116490358,45.1669059569883,45.1669059569883,-245.880613750962,Moderate_Acid
11134,2013,SNNP,46637.17578125,0.088111072778702,1352.28942871094,1758815.75,112.122619628906,7,1.95094452676032,27.7393726382044,-117.153946950293,16.4531335546293,14.8451585824824,14.8451585824824,-50.3504066978319,Moderate_Acid
11135,2014,SNNP,46637.17578125,0.088111072778702,1352.28942871094,1758815.75,112.122619628906,7,12.5166010054024,93.7757122237151,266.880038975606,282.625702077808,53.1461566145587,53.1461566145587,274.752870526707,Moderate_Acid
11136,2015,SNNP,46637.17578125,0.088111072778702,1352.28942871094,1758815.75,112.122619628906,7,0,6.72311333938254,80.8873124442454,21.3668751363957,3.36155666969127,3.36155666969127,51.1270937903205,Moderate_Acid
11137,2016,SNNP,46637.17578125,0.088111072778702,1352.28942871094,1758815.75,112.122619628906,7,10.8895694305657,377.757665904775,-352.146164271852,-616.633802533786,194.32361766767,194.32361766767,-484.389983402819,Moderate_Acid
11138,2010,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,0,63.4877961221858,14.0213563374366,-95.8864226250095,31.7438980610929,31.7438980610929,-40.9325331437865,Moderate_Acid
11139,2011,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,0,163.746559974727,268.247588482153,223.320280443281,81.8732799873635,81.8732799873635,245.783934462717,Moderate_Acid
11140,2012,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,0,46.9162511353073,-292.237791634806,-168.406908410785,23.4581255676536,23.4581255676536,-230.322350022795,Moderate_Acid
11141,2013,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,0,10.2091980514003,-102.004745852764,36.0734171216869,5.10459902570015,5.10459902570015,-32.9656643655386,Moderate_Acid
11142,2014,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,6.97730103855918,82.0821872565594,265.739089385014,278.919690263104,44.5297441475593,44.5297441475593,272.329389824059,Moderate_Acid
11143,2015,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,0,0.247128974472194,55.1277395453026,23.604310038448,0.123564487236097,0.123564487236097,39.3660247918753,Moderate_Acid
11144,2016,SNNP,53392.66796875,0.183045461773872,360.603973388672,1885822.625,51.9900550842285,7,1.70632433344462,275.758934372969,-363.245825839408,-587.933629859383,138.732629353207,138.732629353207,-475.589727849396,Moderate_Acid
11145,2010,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,0,67.8157607872088,24.7392755245531,-2.12610291781336,33.9078803936044,33.9078803936044,11.3065863033699,Moderate_Acid
11146,2011,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,0,165.019582443259,247.075261563629,208.93428524408,82.5097912216295,82.5097912216295,228.004773403855,Moderate_Acid
11147,2012,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,0,44.3639421032308,-299.706356228399,-169.469631570457,22.1819710516154,22.1819710516154,-234.587993899428,Moderate_Acid
11148,2013,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,0,14.3557966019948,-96.0064036447005,38.3695391819955,7.1778983009974,7.1778983009974,-28.8184322313525,Moderate_Acid
11149,2014,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,9.63910003535852,82.5560921798955,258.335982780226,273.257219579836,46.097596107627,46.097596107627,265.796601180031,Moderate_Acid
11150,2015,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,0,0.078368879264412,-33.7535085618196,-13.6327729736864,0.039184439632206,0.039184439632206,-23.693140767753,Moderate_Acid
11151,2016,SNNP,56136.27734375,0.30449390411377,794.412841796875,2439107.25,112.441513061523,8,5.88893505596261,284.721029210724,-371.362288235707,-606.826356945345,145.304982133343,145.304982133343,-489.094322590526,Moderate_Acid
11152,2010,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,0.086565923786639,40.1393835468342,52.2282640373492,110.125499906929,20.1129747353104,20.1129747353104,81.1768819721391,Moderate_Acid
11153,2011,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,0,149.623972217678,248.440856333285,209.065024095187,74.811986108839,74.811986108839,228.752940214236,Moderate_Acid
11154,2012,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,0,30.1252573568817,-284.771673914966,-145.140009664396,15.0626286784409,15.0626286784409,-214.955841789681,Moderate_Acid
11155,2013,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,0.259697771359916,5.77028254260144,-100.830867407855,39.0900781988874,3.01499015698068,3.01499015698068,-30.8703946044838,Moderate_Acid
11156,2014,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,10.958915030394,78.2719211655935,248.954146759703,265.801165368365,44.6154180979937,44.6154180979937,257.377656064034,Moderate_Acid
11157,2015,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,0,0,-93.3845621595604,-36.8522174526984,0,0,-65.1183898061294,Moderate_Acid
11158,2016,SNNP,62681.625,0.194691970944405,1376.35656738281,2858481.5,94.7566680908203,8,8.97606463488706,255.897446455665,-376.092902308743,-600.512137843632,132.436755545276,132.436755545276,-488.302520076188,Moderate_Acid
11159,2010,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,0,59.2538956532713,36.0356970117553,43,29.6269478266357,29.6269478266357,39.5178485058777,Moderate_Acid
11160,2011,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,0,157.926092990979,235.226746998086,200.62292599836,78.9630464954895,78.9630464954895,217.924836498223,Moderate_Acid
11161,2012,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,0,35.4917039934389,-300.284061993986,-166.158370660105,17.7458519967194,17.7458519967194,-233.221216327045,Moderate_Acid
11162,2013,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,0,11.1583706601056,-94.3142283347002,41.06284566694,5.5791853300528,5.5791853300528,-26.6256913338801,Moderate_Acid
11163,2014,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,9.64203099699283,79.6420309969929,256.25138266776,271,44.6420309969929,44.6420309969929,263.62569133388,Moderate_Acid
11164,2015,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,0,0,-85.9482156751414,-34.8416293398944,0,0,-60.3949225075179,Moderate_Acid
11165,2016,SNNP,58790.60546875,0.312558114528656,246.096862792969,3123724.75,20.9969654083252,8,6.45349399617268,267.557062645891,-378.797888671588,-608.964302988245,137.005278321032,137.005278321032,-493.881095829916,Moderate_Acid
11166,2010,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,0.452204125950059,34.8569336399047,50.2803340358939,138.399195248132,17.6545688829274,17.6545688829274,94.339764642013,Strong_Acid
11167,2011,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,0,147.036636009454,241.752471737886,204.135911732766,73.518318004727,73.518318004727,222.944191735326,Strong_Acid
11168,2012,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,0,28.5935377147604,-278.882160694894,-135.59901449831,14.2967688573802,14.2967688573802,-207.240587596602,Strong_Acid
11169,2013,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,1.39069361946733,3.85068212301188,-81.9521325924509,43.4907402439805,2.62068787123961,2.62068787123961,-19.2306961742352,Strong_Acid
11170,2014,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,11.3515303059338,77.9037395414196,251.384214728239,267.045930893527,44.6276349236767,44.6276349236767,259.215072810883,Strong_Acid
11171,2015,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,0,0,-95.1698895062921,-36.6995624960082,0,0,-65.9347260011502,Strong_Acid
11172,2016,SNNP,65374.16796875,0.110478840768337,2026.40686035156,2361906.75,41.7980613708496,8,14.3311636967498,257.960279747078,-377.323873028043,-610.549849268696,136.145721721914,136.145721721914,-493.93686114837,Strong_Acid
11173,2010,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,0,28.3014497355485,64.1852405278446,102.711357247589,14.1507248677742,14.1507248677742,83.4482988877168,Moderate_Acid
11174,2011,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,0,140.89684059135,206.914559927281,179.356662339563,70.448420295675,70.448420295675,193.135611133422,Moderate_Acid
11175,2012,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,0,23.8241732584962,-291.352811528154,-147.416164691453,11.9120866292481,11.9120866292481,-219.384488109803,Moderate_Acid
11176,2013,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,0,0.285850369360367,-52.6372641494751,59.5716478173031,0.142925184680184,0.142925184680184,3.467191833914,Moderate_Acid
11177,2014,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,4.37202511588236,72.5867366474594,256.789593781422,268.50786505661,38.4793808816709,38.4793808816709,262.648729419016,Moderate_Acid
11178,2015,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,0,0,-116.869648321613,-53.8787632575934,0,0,-85.3742057896032,Moderate_Acid
11179,2016,SNNP,62798.125,0.331888854503632,415.898529052734,4267363.5,177.84326171875,8,2.40145565029528,210.183397617292,-398.026292605635,-592.934934673179,106.292426633794,106.292426633794,-495.480613639407,Moderate_Acid
11180,2010,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,0,19,74.3333333333333,119,9.5,9.5,96.6666666666667,Moderate_Acid
11181,2011,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,0,139.666666666667,196,171,69.8333333333335,69.8333333333335,183.5,Moderate_Acid
11182,2012,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,0,20.6666666666667,-290,-143.333333333333,10.3333333333333,10.3333333333333,-216.666666666667,Moderate_Acid
11183,2013,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,0,0,-42,63.3333333333333,0,0,10.6666666666667,Moderate_Acid
11184,2014,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,4.33333333333333,70.3333333333333,252.333333333333,263.333333333333,37.3333333333333,37.3333333333333,257.833333333333,Moderate_Acid
11185,2015,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,0,0,-131.666666666667,-62.3333333333333,0,0,-97.0000000000001,Moderate_Acid
11186,2016,SNNP,63783.875,0.354668110609055,289.313018798828,3954209,98.0701904296875,8,2.33333333333333,200,-404,-591.666666666667,101.166666666667,101.166666666667,-497.833333333333,Moderate_Acid
11187,2010,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,12.8601554049086,43.2849966464311,40.5341752447631,228.372901795063,28.0725760256698,28.0725760256698,134.453538519913,Moderate_Acid
11188,2011,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,0,151.941261588826,255.264874024775,215.518744382069,75.970630794413,75.970630794413,235.391809203422,Moderate_Acid
11189,2012,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,0,27.5478463944498,-264.168761331948,-105.867905019188,13.7739231972249,13.7739231972249,-185.018333175568,Moderate_Acid
11190,2013,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,12.2437174200261,2.92042051882002,-46.7101894260274,46.8976514506094,7.58206896942306,7.58206896942306,0.093731012291002,Moderate_Acid
11191,2014,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,22.0057067290612,78.9689080960527,255.469618049225,267.427259127646,50.487307412557,50.487307412557,261.448438588435,Moderate_Acid
11192,2015,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,0,0.402191105641842,-19.6477665398867,6.04517324880279,0.201095552820921,0.201095552820921,-6.80129664554195,Moderate_Acid
11193,2016,SNNP,74493.2421875,0.001787881134078,3199.84375,1438592.375,28.9799270629883,7,59.1539676067159,358.019127473606,-369.621965101858,-663.829742709729,208.586547540161,208.586547540161,-516.725853905793,Moderate_Acid
11194,2010,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,0,15.157876230661,77.5481715893109,132.01617440225,7.5789381153305,7.5789381153305,104.78217299578,Moderate_Acid
11195,2011,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,0,140.607594936709,203.135372714487,176.018284106892,70.3037974683545,70.3037974683545,189.57682841069,Moderate_Acid
11196,2012,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,0,19.098452883263,-285.295358649789,-137.68776371308,9.5492264416315,9.5492264416315,-211.491561181435,Moderate_Acid
11197,2013,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,0,0,-53.2127285513361,59.4912095639946,0,0,3.13924050632925,Moderate_Acid
11198,2014,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,4.80379746835443,69.7844585091422,249.824191279888,261.52988748242,37.2941279887483,37.2941279887483,255.677039381154,Moderate_Acid
11199,2015,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,0,0,-132.372362869199,-62.3333333333333,0,0,-97.3528481012661,Moderate_Acid
11200,2016,SNNP,66517.0234375,0.328493684530258,261.473480224609,3149729.25,110.446426391602,8,3.19585091420536,199.76476793249,-402.588607594937,-591.353023909986,101.480309423348,101.480309423348,-496.970815752461,Moderate_Acid
11201,2010,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,0,30.4324515711708,58.210009192115,88.505191842849,15.2162257855854,15.2162257855854,73.357600517482,Moderate_Acid
11202,2011,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,0,140.620032002178,207.864120110305,180.523657780956,70.310016001089,70.310016001089,194.193888945631,Moderate_Acid
11203,2012,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,0,23.528635141116,-295.248793109317,-151.039478432574,11.764317570558,11.764317570558,-223.144135770945,Moderate_Acid
11204,2013,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,0,1.41111905491438,-57.9828413849454,55.9416811357369,0.70555952745719,0.70555952745719,-1.02058012460425,Moderate_Acid
11205,2014,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,3.7327477615497,71.741088754979,260.958826132843,269.186313961801,37.7369182582644,37.7369182582644,265.072570047322,Moderate_Acid
11206,2015,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,0,0,-121.581724713172,-58.1823239029041,0,0,-89.882024308038,Moderate_Acid
11207,2016,SNNP,63489.64453125,0.307602792978287,189.948043823242,4443468.5,78.07275390625,13,1.5090593402104,208.324788070677,-402.602669117897,-596.40514077554,104.916923705444,104.916923705444,-499.503904946718,Moderate_Acid
11208,2010,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,0,19.4682225157787,66.6374784017141,125.978840761084,9.73411125788935,9.73411125788935,96.3081595813991,Moderate_Acid
11209,2011,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,0,136.667181677959,194.177972452046,170.071820899673,68.3335908389795,68.3335908389795,182.12489667586,Moderate_Acid
11210,2012,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,0,17.6717601283408,-298.736733952893,-145.019652830888,8.8358800641704,8.8358800641704,-221.878193391891,Moderate_Acid
11211,2013,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,0,0,-46.2098954269571,59.040139980069,0,0,6.41512227655595,Moderate_Acid
11212,2014,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,3.88071565969083,66.7081611264324,260.353578427207,265.572921736309,35.2944383930616,35.2944383930616,262.963250081758,Moderate_Acid
11213,2015,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,0,0,-134.502081933146,-67.9850517972608,0,0,-101.243566865203,Moderate_Acid
11214,2016,SNNP,67879.765625,0.152987509965897,502.739135742188,5116464,286.220306396484,10,3.9237010771461,200.716442508001,-411.17741623985,-612.261628311201,102.320071792574,102.320071792574,-511.719522275525,Moderate_Acid
11215,2010,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,0,30.0225418493765,54.7202317690497,124.309153985236,15.0112709246882,15.0112709246882,89.5146928771428,Moderate_Acid
11216,2011,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,0,137.05293004679,198.949190304119,174.32623225715,68.526465023395,68.526465023395,186.637711280635,Moderate_Acid
11217,2012,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,0,22.6406818712622,-297.480671479443,-144.382455670758,11.3203409356311,11.3203409356311,-220.9315635751,Moderate_Acid
11218,2013,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,0,0,-43.6277130913299,59.5392986571982,0,0,7.95579278293415,Moderate_Acid
11219,2014,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,6.22126439043851,69.8822313019424,269.261816101546,273.599235309091,38.0517478461905,38.0517478461905,271.430525705318,Moderate_Acid
11220,2015,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,0,0,-118.918484578908,-56.9628361267907,0,0,-87.9406603528493,Moderate_Acid
11221,2016,SNNP,67233.9375,0.28978905081749,493.394653320312,3969842.75,198.799285888672,13,6.16036465836899,217.130795210316,-409.928422411691,-629.598327337044,111.645579934342,111.645579934342,-519.763374874368,Moderate_Acid
11222,2010,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,1.83063349351522,5.63271844158529,98.0447475843539,225.451002428564,3.73167596755026,3.73167596755026,161.747875006459,Moderate_Acid
11223,2011,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,0,144.304784787888,226.616519402677,191.636193355035,72.152392393944,72.152392393944,209.126356378856,Moderate_Acid
11224,2012,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,0,13.7129643982845,-274.706014571384,-110.226463597375,6.85648219914225,6.85648219914225,-192.46623908438,Moderate_Acid
11225,2013,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,1.26736164935669,0,4.26736164935669,65.0891205497854,0.633680824678345,0.633680824678345,34.678241099571,Moderate_Acid
11226,2014,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,10.623843848499,66.9571771818323,240.966051774919,252.261961969721,38.7905105151656,38.7905105151656,246.61400687232,Moderate_Acid
11227,2015,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,0,0,-138.909329302951,-63.6168940215989,0,0,-101.263111662275,Moderate_Acid
11228,2016,SNNP,73222.0703125,0.005227056797594,200.490875244141,1811336.125,175.354476928711,7,17.8626569524105,225.769686870253,-403.484950653645,-624.320609207875,121.816171911332,121.816171911332,-513.90277993076,Moderate_Acid
11229,2010,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,1.72334872759096,0,106.137539749247,242.21853780547,0.86167436379548,0.86167436379548,174.178038777358,Moderate_Acid
11230,2011,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,0,140.104492061704,199.795895827381,172.015184572241,70.052246030852,70.052246030852,185.905540199811,Moderate_Acid
11231,2012,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,0,4.30690488774894,-292.898795319916,-71.7664890406172,2.15345244387447,2.15345244387447,-182.332642180267,Moderate_Acid
11232,2013,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,0,0,-47.9091265130695,54.2328535985899,0,0,3.1618635427602,Moderate_Acid
11233,2014,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,6.08329766371179,59.5512132003597,229.948926301076,239.287517365475,32.8172554320357,32.8172554320357,234.618221833275,Moderate_Acid
11234,2015,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,0,0,-174.150849283575,-136.037112002611,0,0,-155.093980643093,Moderate_Acid
11235,2016,SNNP,80319.7734375,0.019331170246005,2240.92895507812,1954527.875,302.415679931641,8,11.7626852437515,184.678329333139,-421.181500896784,-610.973194351779,98.2205072884452,98.2205072884452,-516.077347624281,Moderate_Acid
11236,2010,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,35.4865649256242,16.4545250134327,49.4972065019671,360.578098779366,25.9705449695285,25.9705449695285,205.037652640667,Moderate_Acid
11237,2011,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,0,145.774976212838,125.18149619252,117.995250532566,72.887488106419,72.887488106419,121.588373362543,Moderate_Acid
11238,2012,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,1.89409949742155,12.3931801764873,-257.728736299788,109.603454392062,7.14363983695443,7.14363983695443,-74.062640953863,Moderate_Acid
11239,2013,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,17.2257884073047,0,156.450647384515,173.996787124975,8.61289420365235,8.61289420365235,165.223717254745,Moderate_Acid
11240,2014,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,29.3674312255425,67.8712264494865,241.071297765022,245.742117152305,48.6193288375145,48.6193288375145,243.406707458664,Moderate_Acid
11241,2015,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,0,1.56716863243889,-127.468339640838,-51.4245222502639,0.783584316219445,0.783584316219445,-89.4464309455509,Moderate_Acid
11242,2016,SNNP,99471.1953125,0,2113.23168945312,1517066.125,66.7305603027344,7,129.995391448141,341.35753098764,-428.980907778103,-772.90379632676,235.676461217891,235.676461217891,-600.942352052431,Moderate_Acid
11243,2010,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,56.6475852696246,39.4667519310018,45.7013802990239,367.98115198304,48.0571686003132,48.0571686003132,206.841266141032,Moderate_Acid
11244,2011,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,0,147.44324714922,1.22972157203567,-28.5039846407906,73.72162357461,73.72162357461,-13.6371315343775,Moderate_Acid
11245,2012,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,15.242744602392,16.8200933097364,-272.616519290991,135.715507854045,16.0314189560642,16.0314189560642,-68.450505718473,Moderate_Acid
11246,2013,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,29.6523583279951,0.235256617633069,175.885958819382,189.736088381017,14.9438074728141,14.9438074728141,182.8110236002,Moderate_Acid
11247,2014,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,39.9980964856067,70.450503868346,253.857681243538,261.706024641556,55.2243001769764,55.2243001769764,257.781852942547,Moderate_Acid
11248,2015,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,0,11.5606473640476,-33.3893339761187,-8.70655721326613,5.7803236820238,5.7803236820238,-21.0479455946924,Moderate_Acid
11249,2016,SNNP,108139.6953125,0,4900.00439453125,1005107.9375,70.4742584228516,7,205.375680581716,442.359346356102,-408.530695953615,-693.4294962268,323.867513468909,323.867513468909,-550.980096090208,Moderate_Acid
11250,2010,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,46.3105328057603,18.5375478244059,38.086234915762,366.646732751803,32.4240403150831,32.4240403150831,202.366483833782,Moderate_Acid
11251,2011,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,0,139.308774116325,-84.7417324486792,-42.1757410719297,69.6543870581625,69.6543870581625,-63.4587367603044,Moderate_Acid
11252,2012,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,9.2347000922719,6.09786856085234,-286.90010469892,140.441343099627,7.66628432656212,7.66628432656212,-73.2293807996465,Moderate_Acid
11253,2013,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,20.0144881010049,0,174.697132756873,192.331675050396,10.0072440505025,10.0072440505025,183.514403903635,Moderate_Acid
11254,2014,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,32.2045665891624,56.8641263074581,222.794849732451,230.573653337352,44.5343464483102,44.5343464483102,226.684251534902,Moderate_Acid
11255,2015,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,0,7.0558341122713,-115.479995095235,-85.9222085345221,3.52791705613565,3.52791705613565,-100.701101814879,Moderate_Acid
11256,2016,SNNP,118272.078125,0,8631.767578125,1714984.625,109.332176208496,7,158.240975272687,329.684055299492,-435.00958154056,-713.203151142806,243.96251528609,243.96251528609,-574.106366341683,Moderate_Acid
11257,2010,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,0,264.381592863384,-140.566606888306,-415.425397756013,132.190796431692,132.190796431692,-277.996002322159,Moderate_Acid
11258,2011,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,0,280.354652365844,-109.331057157309,177.178697061664,140.177326182922,140.177326182922,33.9238199521775,Moderate_Acid
11259,2012,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,0,285.44149767784,-309.048552673932,-270.131138777763,142.72074883892,142.72074883892,-289.589845725848,Moderate_Acid
11260,2013,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,0,103.620620085529,-148.114854922518,-72.14216328689,51.8103100427645,51.8103100427645,-110.128509104704,Moderate_Acid
11261,2014,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,59.2791362026945,114.201234653056,-129.297615763094,55.7060226697936,86.7401854278752,86.7401854278752,-36.7957965466502,Moderate_Acid
11262,2015,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,0,154.632702211799,-115.715236584356,-137.872712328138,77.3163511058995,77.3163511058995,-126.793974456247,Moderate_Acid
11263,2016,SNNP,58542.05859375,0.37158215045929,224.685317993164,10306130,2.69050526618958,5,19.6667241458592,356.287217777165,-349.962776474916,-538.076407090635,187.976970961512,187.976970961512,-444.019591782775,Moderate_Acid
11264,2010,SNNP,62002.9140625,0.428559631109238,153.70246887207,9382223,4.01798295974731,5,0,303.722204017846,-178.461775010713,-449.631100916661,151.861102008923,151.861102008923,-314.046437963687,Moderate_Acid
11265,2011,SNNP,62002.9140625,0.428559631109238,153.70246887207,9382223,4.01798295974731,5,0,301.109772389282,-113.059553516665,186.539997815475,150.554886194641,150.554886194641,36.740222149405,Moderate_Acid
